PROPERTY_ID,LOCATION,TOTAL_AREA,PRICE,PREDICTED_PRICE
14087,"Beadonpura, Karol Bagh,New Delhi",1800,12500000,12500000.0
14088,"Sukhdev Vihar, New Delhi",1200,12000000,12000000.0
14089,"Block C 4, Jahangirpuri,New Delhi",500,1700000,1700000.0
14090,"Qutub Vihar I, Qutub Vihar,New Delhi",450,1900000,1900000.0
14091,"Sector 14 Rohini, New Delhi",754,12000000,12025000.0
14092,"New Sarup Nagar, Bhalswa,New Delhi",2200,6500000,6571000.0
14093,"Govindpuri, New Delhi",450,2350000,2347000.0
14094,"Naraina Village, Naraina,New Delhi",1800,12500000,12500000.0
14095,"New Kondli, Mayur Vihar Phase 3,New Delhi",1100,7900000,7900000.0
14096,"Sector 4 Rohini, New Delhi",300,1500000,1479700.0
14097,"Prem Nagar, Najafgarh,New Delhi",900,3100000,3086800.0
14098,"Krishna Apartment ,Deoli Gaon Nai Basti, Khanpur,New Delhi",675,2450000,2461000.0
14099,"Sector 25 Rohini, New Delhi",250,7500000,7456000.0
14100,"Jj Colony No 2, Nangloi,New Delhi",624,7000000,7007000.0
14101,"Upvan Apartments,Rohini Sector 28 , New Delhi",450,2500000,2498500.0
14102,"Gorav Nagar, Kirari Suleman Nagar,New Delhi",420,3500000,3462500.0
14103,"Vishal Enclave, Tagore Garden Extension,New Delhi",150,4800000,4522000.0
14104,"Dhul Siras, New Delhi",3500,40000000,40382000.0
14105,"Sector 25 Rohini, New Delhi",668,8000000,7979000.0
14106,"Sector 22 Rohini, New Delhi",1500,5000000,5005700.0
14107,"Dda Flats Dilshad Garden ,Taharpur Village, Dilshad Garden,New Delhi",900,4500000,4500000.0
14108,"Madanpur Khadar, New Delhi",1500,2000000,1961800.0
14109,"Block G, Sri Niwaspuri,New Delhi",770,28500000,28828000.0
14110,"Khidki Village, Khirki Extension,New Delhi",850,4500000,4500000.0
14111,"Shubham Home 4,Abul Fazal, Jamia Nagar,New Delhi",400,1500000,1492000.0
14112,"Rajpur Khurd Village, Chhattarpur,New Delhi",10000,120000000,134840000.0
14113,"Wazirpur Village, Ashok Vihar,New Delhi",892,7000000,7011000.0
14114,"Gharoli Dairy Farm, Mayur Vihar Phase 3,New Delhi",1180,13000000,13039000.0
14115,"Ganga Vihar, Gokalpur,New Delhi",450,6000000,6000000.0
14116,"Qutub Vihar I, Qutub Vihar,New Delhi",450,5000000,5000000.0
14117,"Sector 39 Rohini, New Delhi",450,3500000,3498000.0
14118,"Prassana Apartment ,Model Town, New Delhi",2700,27500000,27545000.0
14119,"Sector 4,Vijay Vihar Phase Ii, Sector 4 Rohini,New Delhi",400,1700000,1700010.0
14120,"Block E, Rajouri Garden,New Delhi",450,3500000,3499000.0
14121,"Saraswati Garden, Mansarover Garden,New Delhi",900,8000000,8000000.0
14122,"Sector 5, Dakshinpuri,New Delhi",285,3800000,3743000.0
14123,"Wazirabad ,Jagatpur Khadar Village, Wazirabad,New Delhi",1000,3000000,3000000.0
14124,"Sector 5, Dakshinpuri,New Delhi",1500,3800000,3713000.0
14125,"Hardev Nagar,Jharoda, Burari,New Delhi",1950,10000000,10063900.0
14126,"Nangli Sakrawati, New Delhi",3240,6000000,6232000.0
14127,"Sushant Nagar, Ibrahimpur,New Delhi",1155,1600000,1669100.0
14128,"Kushak No 2, Kadipur Village,New Delhi",225,1500000,1512000.0
14129,"Rwa Amrit Vihar,Burari Garhi, Burari,New Delhi",900,8000000,7996000.0
14130,"Block C, Katwaria Sarai,New Delhi",482,15000000,14697000.0
14131,"New Layalpur Colony,Jagat Puri, Krishna Nagar,New Delhi",712,3000000,3001000.0
14132,"Pul Prahlad Pur, New Delhi",2460,12000000,12068000.0
14133,"Rasulpur, Rani Khera,New Delhi",500,1600000,1599500.0
14134,"Meet Nagar, Saboli,New Delhi",150,6500000,6863000.0
14135,"Sector 15C, Sector 15 Rohini,New Delhi",480,4500000,4506400.0
14136,"Standalone,Budh Vihar Phase Ii, Budh Vihar,New Delhi",1800,3100000,3203000.0
14137,"Block B, Najafgarh Road Industrial Area,New Delhi",675,4600000,4569000.0
14138,"New Kondli, Kondli,New Delhi",1150,2000000,2016400.0
14139,"Khichripur, Mayur Vihar,New Delhi",222,3500000,3515000.0
14140,"Sector 18F, Sector 18 Rohini,New Delhi",450,5300000,5308520.0
14141,"Sagarpur East, Sagar Pur,New Delhi",445,5000000,5029000.0
14142,"Mithapur Extension, Mithapur,New Delhi",420,1100000,1119550.0
14143,"Dharampura, Najafgarh,New Delhi",750,1600000,1590500.0
14144,"Punjab Khor, New Delhi",900,3000000,3000000.0
14145,"Sector 15B, Sector 15 Rohini,New Delhi",747,7800000,7802000.0
14146,"Mohan Garden, Razapur Khurd,New Delhi",1200,4100000,4059000.0
14147,"West End Greens, Rangpuri,New Delhi",900,10000000,10001000.0
14148,"Pocket G, Sarita Vihar,New Delhi",675,12000000,11891500.0
14149,"Siraspur, New Delhi",270,2500000,2537500.0
14150,"Nanakpura, Shakarpur Khas,New Delhi",840,25000000,24994000.0
14151,"Mahavir Vihar, Sector 1 Dwarka,New Delhi",150,2500000,2452000.0
14152,"Sanoli, Mandoli,New Delhi",150,1500000,1514500.0
14153,"Pooja Apartment,Lajpat Nagar Iii, Lajpat Nagar,New Delhi",550,2500000,2500000.0
14154,"Glorious Apartment,Bakkarwala, New Delhi",450,2100000,2099000.0
14155,"Shalimar Bagh West Bb Block,Beri Wala Bagh, Shalimar Bagh,New Delhi",710,9000000,8883000.0
14156,"Janta Flat Dwarka,Sector 6 Dwarka, New Delhi",270,1500000,1511000.0
14157,"Naradana, Tughlakabad,New Delhi",150,4500000,4315000.0
14158,"Sham Nagar,Chand Nagar, Vishnu Garden,New Delhi",598,2700000,2701500.0
14159,"Dr. Ambedkar Nagar, Madangir,New Delhi",200,4000000,3666000.0
14160,"Sham Nagar,Chand Nagar, Vishnu Garden,New Delhi",598,2700000,2703000.0
14161,"Ekta Awass Appt,Mundka Village, Mundka,New Delhi",675,2300000,2294500.0
14162,"A 2B Block, Paschim Vihar,New Delhi",500,2000000,2001000.0
14163,"Sector 16E, Sector 16 Rohini,New Delhi",435,2300000,2313500.0
14164,"Timarpur, New Delhi",450,2000000,1997000.0
14165,"Jaipuria Building,Block C, Kamla Nagar,New Delhi",3300,45000000,45145000.0
14166,"Sector 15 Rohini, New Delhi",1250,12800000,12742000.0
14167,"Block 27, Shakti Nagar,New Delhi",1100,8000000,7998000.0
14168,"Mehrauli, New Delhi",450,4000000,4000500.0
14169,"Prem Nagar Iii, Kirari Suleman Nagar,New Delhi",267,1400000,1369820.0
14170,"Mangol Pur Kalan,  Sector 2 Rohini,New Delhi",900,6500000,6498000.0
14171,"Budh Vihar Phase Ii, Budh Vihar,New Delhi",450,4500000,4503000.0
14172,"Jasola, New Delhi",800,4200000,4190500.0
14173,"Mahavir Enclave Part 1, Mahavir Enclave,New Delhi",3228,12500000,12492000.0
14174,"Vishwakarma Colony, Pul Prahlad Pur,New Delhi",750,4500000,4500000.0
14175,"Block Q, Mangolpuri,New Delhi",150,1600000,1616000.0
14176,"Dda Flats  Loknayak Puram,Lok Nayak Puram, Bakkarwala,New Delhi",450,2200000,2206000.0
14177,"Jamuna River View Building,Abul Fazal, Jamia Nagar,New Delhi",410,1575000,1581020.0
14178,"Block G, South Extension Ii,New Delhi",800,17000000,17083000.0
14179,"Rani Enclave, Mubarakpur Dabas,New Delhi",800,3800000,3804450.0
14180,"Vishal Enclave, Tagore Garden Extension,New Delhi",500,1300000,1300000.0
14181,"Supreme Builder,Khadda Colony, Jaitpur,New Delhi",500,1300000,1300000.0
14182,"Millennium Apartment ,Sector 18 Rohini, New Delhi",900,9000000,8992000.0
14183,"Block C, Sector 17 Rohini,New Delhi",270,1400000,1386480.0
14184,"Sector 17 Rohini, New Delhi",350,1400000,1405080.0
14185,"Inter State Bus Terminal, Kashmere Gate,New Delhi",702,2000000,2000000.0
14186,"Sant Nagar, New Delhi",585,3500000,3500500.0
14187,"Delhi,Sector 25 Rohini, New Delhi",450,1350000,1361150.0
14188,"House No 1613 Old Post Office Dariba Kalan Chandni Chowk ,Katra Mashru, Old Delhi,New Delhi",2100,48000000,48135000.0
14189,"Sheikh Sarai Village, Sheikh Sarai,New Delhi",675,3300000,3294500.0
14190,"Sector 12 Dwarka, New Delhi",4500,65000000,65025000.0
14191,"Rwa R,Model Town, New Delhi",900,10000000,10003000.0
14192,"Nangloi Extension, Nangloi,New Delhi",535,7000000,6898000.0
14193,"Aya Nagar Extension, Aya Nagar,New Delhi",470,1800000,1804000.0
14194,"Block E, Malviya Nagar,New Delhi",900,5500000,5500000.0
14195,"Ip Extension, Patparganj,New Delhi",1450,11500000,11543000.0
14196,"Sector 9 Rohini, New Delhi",1250,13800000,13730000.0
14197,"Dda Lig Flats Rohini Sector 34,Khera Khurd, New Delhi",355,1625000,1618360.0
14198,"Sheikh Sarai Village, Khirki Extension,New Delhi",668,2000000,1993300.0
14199,"Rwa J Block,New Seelampur, Shahdara,New Delhi",1000,6000000,6000000.0
14200,"Jwalapuri, Paschim Vihar,New Delhi",900,10500000,10511000.0
14201,"Laxmi Nagar, New Delhi",540,2700000,2710230.0
14202,"Radhey Shyam Park Extension, Krishna Nagar,New Delhi",1002,5500000,5497000.0
14203,"Block E, Malviya Nagar,New Delhi",490,3300000,3327000.0
14204,"Block 5, Subhash Nagar,New Delhi",900,8500000,8503000.0
14205,"Sector 12 Dwarka, New Delhi",3500,50000000,50050000.0
14206,"House No 3 Dharampura Lodge,Subzi Mandi, New Delhi",2000,7000000,7000000.0
14207,"Chhattarpur Extension, Chhattarpur,New Delhi",1250,4500000,4500000.0
14208,"New Seelampur, Shahdara,New Delhi",250,1200000,1193450.0
14209,"Shiva Enclave, Pitampura,New Delhi",585,3500000,3500500.0
14210,"Safdarjang Enclave Welfare,Krishna Nagar, Safdarjung Enclave,New Delhi",2200,40000000,39700000.0
14211,"Pocket M, Sarita Vihar,New Delhi",500,1300000,1301000.0
14212,"Block C 6A, Janakpuri,New Delhi",668,2000000,1993300.0
14213,"Dda Flats Madangir,Dr. Ambedkar Nagar, Madangir,New Delhi",450,5500000,5500000.0
14214,"Mukherjee Nagar, New Delhi",1300,14500000,14486000.0
14215,"Dda Sfs Flat Mukherjee Nager Delhi ,Outram Lines, Mukherjee Nagar,New Delhi",1300,14500000,14541000.0
14216,"Krishna Vihar, Mandoli,New Delhi",465,2000000,1990880.0
14217,"Mahipalpur Extension, Mahipalpur,New Delhi",1000,3000000,3000000.0
14218,"Kundan Nagar, Laxmi Nagar,New Delhi",500,15800000,16197000.0
14219,"Sector 9 Rohini, New Delhi",1200,20000000,19950000.0
14220,"Gharoli Dairy Farm, Mayur Vihar Phase 3,New Delhi",400,2650000,2647710.0
14221,"Old Delhi, New Delhi",800,1600000,1627500.0
14222,"Block M, Vikaspuri,New Delhi",1426,13000000,13011000.0
14223,"New Seelampur, Shahdara,New Delhi",522,12000000,11912000.0
14224,"Sector 5, Dakshinpuri,New Delhi",270,1050000,1070500.0
14225,"Islah Apartment,Joga Bai Extension, Jamia Nagar,New Delhi",1025,8500000,8502000.0
14226,"Harijan Basti, Rani Khera,New Delhi",550,8000000,8029000.0
14227,"Mayur Vihar Phase 1, New Delhi",800,1650000,1696000.0
14228,"Indra Vikas Colony,Outram Lines, Mukherjee Nagar,New Delhi",750,3200000,3198000.0
14229,"Janakpuri, New Delhi",1200,14500000,14500000.0
14230,"Kalka Estate,Mahavir Enclave Part 1, Mahavir Enclave,New Delhi",450,2000000,1999000.0
14231,"Block E, Kalkaji,New Delhi",1000,5500000,5500000.0
14232,"Taharpur Village, Dilshad Garden,New Delhi",1000,4000000,4000000.0
14233,"Cosmo Apartments,Duggal Colony, Khanpur,New Delhi",585,2100000,2102000.0
14234,"Rwa Krishna Park ,Devli, Sangam Vihar,New Delhi",650,2500000,2500000.0
14235,"Poorvi Pitampura, Pitampura,New Delhi",450,2975000,2998470.0
14236,"Block B, Vasant Vihar,New Delhi",600,400000,375300.0
14237,"Duggal Housing, Khanpur,New Delhi",700,2493000,2494290.0
14238,"Burari Garhi, Burari,New Delhi",330,2000000,1994500.0
14239,"Outram Lines, Mukherjee Nagar,New Delhi",1500,14500000,14780000.0
14240,"Pandav Nagar, New Delhi",1000,4500000,4500000.0
14241,"Upkar Colony,Burari Garhi, Burari,New Delhi",1800,5000000,5212700.0
14242,"Janakpuri, New Delhi",1000,13000000,12914000.0
14243,"Munirka Enclave, Munirka,New Delhi",1500,9500000,9499000.0
14244,"Tughlakabad Extension, Tughlakabad,New Delhi",378,2700000,2694500.0
14245,"Katra Shah N Shah, Old Delhi,New Delhi",900,4500000,4500000.0
14246,"Bhagwati Garden, Dwarka Mor,New Delhi",1114,6000000,5989500.0
14247,"Sector 19 Dwarka, New Delhi",1755,7500000,7623250.0
14248,"Mundka Village, Mundka,New Delhi",450,1700000,1701000.0
14249,"Multani Dhanda, Paharganj,New Delhi",450,5500000,5500000.0
14250,"Vishwakarma Colony, Pul Prahlad Pur,New Delhi",810,2000000,2024000.0
14251,"Block 22, Tilak Nagar,New Delhi",900,3000000,3000000.0
14252,"F Block East Vinod Nagar ,Block B, Vinod Nagar East,New Delhi",1000,5000000,5000000.0
14253,"Block G, Vinod Nagar East,New Delhi",1000,5500000,5500000.0
14254,"Deoli Gaon Nai Basti, Khanpur,New Delhi",620,2400000,2402000.0
14255,"Sector 16E, Sector 16 Rohini,New Delhi",550,3250000,3235500.0
14256,"Jannat Apartment,Joga Bai Extension, Jamia Nagar,New Delhi",1000,4000000,4000000.0
14257,"Vb Block Virender Nagar Janakpuri,Virender Nagar, Janakpuri,New Delhi",450,3200000,3200000.0
14258,"Block G 6, Malviya Nagar,New Delhi",1350,6500000,6487500.0
14259,"Sector 35,Sector 35 Rohini, New Delhi",360,1650000,1658500.0
14260,"Ram Nagar, Shahdara,New Delhi",450,6500000,6507000.0
14261,"Radha Vihar, Mukundpur,New Delhi",2000,6500000,6379500.0
14262,"Model Town, New Delhi",3500,30000000,29995000.0
14263,"Samalka, New Delhi",450,3000000,2993880.0
14264,"Shivalik, Malviya Nagar,New Delhi",311,1150000,1158000.0
14265,"Sector 12 Dwarka, New Delhi",3510,55000000,55585000.0
14266,"Qutub Vihar I, Qutub Vihar,New Delhi",597,5500000,5493000.0
14267,"987 G Block Aya Nagar,Aya Nagar Extension, Aya Nagar,New Delhi",511,2600000,2612850.0
14268,"Prem Nagar, Najafgarh,New Delhi",715,3800000,3798400.0
14269,"Sector 6 Dwarka, New Delhi",1600,100000,129600.21
14270,"Mahavir Enclave Part 3, Mahavir Enclave,New Delhi",3000,9000000,9027000.0
14271,"Shaheen Bagh, Jamia Nagar,New Delhi",300,1000000,973000.0
14272,"Om Vihar, Hastsal,New Delhi",150,2200000,2200500.0
14273,"Block C 4, Jahangirpuri,New Delhi",500,7000000,6992000.0
14274,"Mk Property,Shaheen Bagh, Jamia Nagar,New Delhi",1800,14000000,13987000.0
14275,"Badarpur Village, Badarpur,New Delhi",356,1500000,1514310.0
14276,"Ramgarh Village, Jahangirpuri,New Delhi",500,7000000,7000000.0
14277,"Raj Nagar, Palam,New Delhi",1350,8300000,8270000.0
14278,"Block E, Krishna Nagar,New Delhi",800,6000000,6000000.0
14279,"Narela Mandi, Narela,New Delhi",216,1600000,1630460.0
14280,"Dda Flats, Saket,New Delhi",150,2800000,2846000.0
14281,"Sector 23B Dwarka, New Delhi",370,3500000,3479460.0
14282,"Gopi Nath Bazar, Delhi Cantonment,New Delhi",446,9000000,9054200.0
14283,"Khadda Colony, Jaitpur,New Delhi",500,1500000,1508000.0
14284,"Keshav Homes,Mundka Village, Mundka,New Delhi",891,3200000,3200000.0
14285,"Sector 9 Rohini, New Delhi",1250,14000000,13989000.0
14286,"Keshav Homes,Mundka Village, Mundka,New Delhi",891,3200000,3200000.0
14287,"Keshav Homes,Mundka Village, Mundka,New Delhi",891,3200000,3200000.0
14288,"Saurabh,Karala Village, Karala,New Delhi",1500,1750000,1784100.0
14289,"Sector 1 Rohini, New Delhi",345,11000000,11076000.0
14290,"Lajpat Nagar 1 Block I ,Lajpat Nagar, New Delhi",900,14500000,14350000.0
14291,"Batla House, Jamia Nagar,New Delhi",1200,4900000,4898500.0
14292,"Azadnagar,New Seelampur, Shahdara,New Delhi",1800,2000000,2236500.0
14293,"Nai Basti,Abul Fazal, Jamia Nagar,New Delhi",1720,11500000,11515000.0
14294,"Mithapur Extension, Mithapur,New Delhi",534,3800000,3805000.0
14295,"Thakkar Bapa Nagar, Karol Bagh,New Delhi",450,2100000,2099500.0
14296,"Kondli, New Delhi",1300,1500000,1757000.0
14297,"Block Wz, Hari Nagar,New Delhi",1000,9500000,9498310.0
14298,"Vishal Enclave, Tagore Garden Extension,New Delhi",600,2000000,2000000.0
14299,"Govindpuri, New Delhi",500,2000000,1998900.0
14300,"Sector 12 Dwarka, New Delhi",1530,1400000,1420990.0
14301,"Block M, Vikaspuri,New Delhi",495,2300000,2301000.0
14302,"Hans Apartment East Arjun Nagar,Karkardooma, Anand Vihar,New Delhi",1800,12300000,12419000.0
14303,"Nai Basti, Mehrauli,New Delhi",360,4000000,4020000.0
14304,"Block F, Aya Nagar,New Delhi",910,1950000,1953500.0
14305,"Outram Lines, Mukherjee Nagar,New Delhi",750,4500000,4500000.0
14306,"Nirankari Colony, Mukherjee Nagar,New Delhi",750,4500000,4500000.0
14307,"Gupta Building ,Guru Angad Nagar West, Laxmi Nagar,New Delhi",412,1600000,1600040.0
14308,"Phase 3, Ashok Vihar,New Delhi",2421,200000000,197280000.0
14309,"White House Apartments ,Aya Nagar Extension, Aya Nagar,New Delhi",500,2955000,2959650.0
14310,"A26   Kunwar Singh Nagar,Kunwar Singh Nagar, Kamruddin Nagar,New Delhi",450,1700000,1701000.0
14311,"Bank Colony, Mandoli,New Delhi",525,1700000,1702000.0
14312,"Narela Mandi, Narela,New Delhi",540,1600000,1605990.0
14313,"Chaitanya Apartment ,Sheikh Sarai Village, Sheikh Sarai,New Delhi",1000,7000000,7000000.0
14314,"Southend Avenu,Mandi, New Delhi",900,4800000,4800000.0
14315,"Narela Mandi, Narela,New Delhi",891,5000000,5021110.0
14316,"Lajpat Nagar, New Delhi",2000,22000000,22054000.0
14317,"Dda Flats, Malviya Nagar,New Delhi",2421,20000000,20000000.0
14318,"Nanakpura, Shakarpur Khas,New Delhi",2000,13000000,12955000.0
14319,"Sector 5, Dakshinpuri,New Delhi",500,6000000,6000000.0
14320,"Ramesh Park, Laxmi Nagar,New Delhi",440,1700000,1699010.0
14321,"Phase 3, Ashok Vihar,New Delhi",1125,58000000,58425000.0
14322,"Narela Mandi, Narela,New Delhi",900,4000000,4000000.0
14323,"Narela Mandi, Narela,New Delhi",272,2000000,1992550.0
14324,"Phase 3, Ashok Vihar,New Delhi",2000,6000000,5905000.0
14325,"Dda Flats Siraspur,Rana Park, Siraspur,New Delhi",410,2500000,2506500.0
14326,"Dharampura, Najafgarh,New Delhi",820,3500000,3498300.0
14327,"Mahavir Enclave Part 1, Mahavir Enclave,New Delhi",1080,7000000,7004000.0
14328,"Ashok Vihar G Block,Phase 1, Ashok Vihar,New Delhi",1050,20000000,19923000.0
14329,"Sector 5, Dakshinpuri,New Delhi",150,6000000,6540000.0
14330,"Sector 16E, Sector 16 Rohini,New Delhi",280,2500000,2567080.0
14331,"Sidharth Basti Hari Nagar Ashram,Hari Nagar Ashram, New Delhi",1170,2500000,2533500.0
14332,"New Patel Nagar, Shadipur,New Delhi",2280,75000000,72530000.0
14333,"West Patel Nagar, Patel Nagar,New Delhi",950,7500000,7469000.0
14334,"Jasola, New Delhi",194,1000000,1027890.0
14335,"Om Vihar, Hastsal,New Delhi",650,3850000,3832500.0
14336,"Budh Vihar Phase I, Budh Vihar,New Delhi",600,8500000,8469000.0
14337,"Keshav Puram, Tri Nagar,New Delhi",1600,7950000,7939500.0
14338,"Sarita Vihar, New Delhi",600,5000000,5000000.0
14339,"Greater Kailash, New Delhi",1100,12900000,12928000.0
14340,"Bannu Apartment,Shiva Enclave, Pitampura,New Delhi",450,3000000,3000000.0
14341,"Beadonpura, Karol Bagh,New Delhi",650,2500000,2500000.0
14342,"Devli, Sangam Vihar,New Delhi",225,1650000,1654500.0
14343,"Sector 28 Dwarka, New Delhi",1000,6500000,6500000.0
14344,"Pocket G, Sarita Vihar,New Delhi",450,3000000,3000000.0
14345,"Mandoli Extension ,Bank Colony, Mandoli,New Delhi",241,3000000,3038000.0
14346,"Vishwas Nagar, Shahdara,New Delhi",900,18000000,17972000.0
14347,"Jai Vihar, Baprola,New Delhi",1420,4500000,4532500.0
14348,"Dakshini Pitampura, Pitampura,New Delhi",210,6500000,6310000.0
14349,"Grydu,Old Delhi, New Delhi",425,1168000,1178420.0
14350,"Arjun Nagar, New Delhi",460,4000000,3976000.0
14351,"Neb Sarai, New Delhi",357,1300000,1322190.0
14352,"New Friends Colony, New Delhi",1800,8625000,8595000.0
14353,"Bhagwan Buddha Housing Corporation Society, Pitampura,New Delhi",400,3000000,3003000.0
14354,"Rwa Aryavart Apartment,Narela Mandi, Narela,New Delhi",450,1600000,1603250.0
14355,"Kakraula Village, Sector 16B Dwarka,New Delhi",1170,25000000,25020000.0
14356,"Pocket B, Sidhartha Nagar,New Delhi",800,13500000,13461000.0
14357,"Shashi Garden, Mayur Vihar Phase 1,New Delhi",445,2700000,2711750.0
14358,"West Patel Nagar, Patel Nagar,New Delhi",540,8000000,7989000.0
14359,"Mahendru Enclave,Model Town, New Delhi",1500,9100000,9117000.0
14360,"Pocket B, Sidhartha Nagar,New Delhi",800,13600000,13492000.0
14361,"Sector 6C, Sector 6 Rohini,New Delhi",280,5500000,5578000.0
14362,"Pocket B, Sidhartha Nagar,New Delhi",800,9500000,9439000.0
14363,"Dharampura, Najafgarh,New Delhi",700,2500000,2499370.0
14364,"Dharampura, Najafgarh,New Delhi",1440,3200000,3191000.0
14365,"Sector 16B Dwarka, New Delhi",500,5100000,5123000.0
14366,"Khadda Colony, Jaitpur,New Delhi",500,2500000,2498000.0
14367,"Shastri Nagar, New Delhi",1180,21000000,21200000.0
14368,"New Kondli, Kondli,New Delhi",500,1700000,1700000.0
14369,"Aya Nagar Phase 2, Aya Nagar,New Delhi",511,2300000,2372280.0
14370,"Tri Nagar ,Tri Nagar, New Delhi",550,3800000,3785000.0
14371,"E6 Basta Chok Sultan Puri ,Hari Enclave, Kirari Suleman Nagar,New Delhi",225,2350000,2298500.0
14372,"Kondli, New Delhi",331,2400000,2387340.0
14373,"Block D, Kirari Suleman Nagar,New Delhi",549,2800000,2805980.0
14374,"Ab Pro,Khadda Colony, Jaitpur,New Delhi",1000,1050000,1159540.0
14375,"Sector 15C, Sector 15 Rohini,New Delhi",300,2000000,1998970.0
14376,"Mahavir Enclave Part 1, Mahavir Enclave,New Delhi",3000,16500000,16580000.0
14377,"West Sant Nagar, Burari,New Delhi",360,1100000,1101000.0
14378,"Block C, Vijay Nagar,New Delhi",1600,3200000,3241000.0
14379,"Adarsh Nagar, Bindapur,New Delhi",675,7500000,7525000.0
14380,"Rohini Sec 4,Vijay Vihar Phase Ii, Sector 4 Rohini,New Delhi",390,380000,381950.0
14381,"Kunwar Singh Nagar, Kamruddin Nagar,New Delhi",5000,16200000,16214000.0
14382,"Govindpuri, New Delhi",3250,11800000,11702990.0
14383,"Vijay Vihar Phase Ii, Sector 4 Rohini,New Delhi",388,3700000,3690000.0
14384,"Mangalpuri I, Palam,New Delhi",500,6000000,6002000.0
